EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8  ForceX ForceY ForceZ tauX tawY tayZ Angle_deg TimeStep_ms
 12    0     13    23    1     -1    -2    -2   -0.662 -0.283 -28.440 1.516 0.094 0.074 0
 12    0     13    23    1     -1    -2    -2   -0.778 -0.326 -28.748 1.522 0.095 0.081 0
 5     4     3     -17   -1    2     2     -1   -0.874 -0.367 -28.972 1.527 0.095 0.085 0
 5     4     3     -17   -1    2     2     -1   -0.966 -0.431 -29.205 1.530 0.096 0.088 0
 5     4     3     -17   -1    2     2     -1   -1.076 -0.512 -29.474 1.534 0.097 0.089 0
 5     4     3     -17   -1    2     2     -1   -1.164 -0.577 -29.681 1.536 0.098 0.088 0
 22    30    42    -10   -4    -4    -1    -5   -1.248 -0.637 -29.880 1.537 0.100 0.085 0
 22    30    42    -10   -4    -4    -1    -5   -1.336 -0.679 -30.070 1.538 0.101 0.082 0
 -17   -34   -37   -2    0     -3    -3    -8   -1.436 -0.719 -30.246 1.541 0.102 0.084 0
 -16   5     17    29    3     0     -1    -3   -1.539 -0.754 -30.411 1.546 0.102 0.088 0
 -16   5     17    29    3     0     -1    -3   -1.646 -0.768 -30.555 1.554 0.102 0.095 0
 -47   6     -2    -10   -9    -4    -4    -18  -1.747 -0.784 -30.706 1.563 0.101 0.102 0
 -47   6     -2    -10   -9    -4    -4    -18  -1.835 -0.792 -30.862 1.573 0.102 0.107 0
 -47   6     -2    -10   -9    -4    -4    -18  -1.909 -0.794 -31.020 1.583 0.102 0.112 0
 -47   6     -2    -10   -9    -4    -4    -18  -1.957 -0.799 -31.199 1.592 0.103 0.113 0
 -16   -15   -16   -10   -3    -2    -1    0    -1.988 -0.811 -31.408 1.598 0.103 0.112 0
 -16   -15   -16   -10   -3    -2    -1    0    -2.001 -0.831 -31.640 1.602 0.104 0.109 0
 27    39    28    -6    -3    -3    1     8    -2.001 -0.857 -31.897 1.603 0.106 0.103 0
 27    39    28    -6    -3    -3    1     8    -1.996 -0.880 -32.172 1.605 0.107 0.096 0
 27    39    28    -6    -3    -3    1     8    -1.996 -0.900 -32.451 1.607 0.109 0.091 0
 27    39    28    -6    -3    -3    1     8    -2.004 -0.923 -32.738 1.610 0.110 0.087 0
 7     -47   -17   19    3     2     1     6    -2.015 -0.949 -33.023 1.616 0.111 0.086 0
 7     -47   -17   19    3     2     1     6    -2.030 -0.964 -33.308 1.624 0.112 0.086 0
 -13   -54   -2    15    5     4     2     -5   -2.038 -0.959 -33.590 1.634 0.113 0.086 0
 1     9     -25   -10   -5    -4    -4    -6   -2.036 -0.929 -33.869 1.647 0.114 0.085 0
 1     9     -25   -10   -5    -4    -4    -6   -2.020 -0.895 -34.146 1.660 0.116 0.082 0
 5     24    26    24    10    5     7     30   -1.996 -0.864 -34.426 1.674 0.117 0.079 0
 5     24    26    24    10    5     7     30   -1.952 -0.840 -34.707 1.690 0.119 0.074 0
 5     24    26    24    10    5     7     30   -1.893 -0.822 -34.994 1.707 0.122 0.067 0
 5     24    26    24    10    5     7     30   -1.840 -0.802 -35.292 1.722 0.124 0.060 0
 17    5     10    -29   -2    0     3     5    -1.779 -0.781 -35.610 1.736 0.127 0.050 0
 17    5     10    -29   -2    0     3     5    -1.731 -0.760 -35.934 1.750 0.130 0.042 0
 -14   -34   -22   -5    -7    -5    -8    -13  -1.698 -0.752 -36.283 1.759 0.131 0.036 0
 -14   -34   -22   -5    -7    -5    -8    -13  -1.678 -0.758 -36.634 1.769 0.133 0.031 0
 -14   -34   -22   -5    -7    -5    -8    -13  -1.682 -0.778 -36.986 1.780 0.134 0.030 0
 -14   -34   -22   -5    -7    -5    -8    -13  -1.700 -0.796 -37.338 1.792 0.136 0.029 0
 -30   -13   -30   -5    -1    1     -2    -6   -1.727 -0.811 -37.691 1.803 0.138 0.028 0
 -30   -13   -30   -5    -1    1     -2    -6   -1.758 -0.825 -38.047 1.813 0.140 0.027 0
 44    58    39    18    -6    -5    -2    2    -1.776 -0.834 -38.397 1.823 0.143 0.023 0
 44    58    39    18    -6    -5    -2    2    -1.805 -0.836 -38.742 1.832 0.145 0.021 0
 44    58    39    18    -6    -5    -2    2    -1.827 -0.843 -39.086 1.838 0.146 0.018 0
 -55   -43   -72   -21   -4    1     1     2    -1.843 -0.835 -39.407 1.846 0.148 0.014 0
 23    2     -24   0     7     5     8     22   -1.869 -0.816 -39.707 1.856 0.149 0.013 0
 23    2     -24   0     7     5     8     22   -1.905 -0.792 -39.988 1.866 0.149 0.014 0
 23    2     -24   0     7     5     8     22   -1.950 -0.765 -40.232 1.879 0.149 0.017 0
 9     -12   38    24    -1    -6    -6    -27  -2.001 -0.744 -40.471 1.891 0.149 0.022 0
 9     -12   38    24    -1    -6    -6    -27  -2.080 -0.719 -40.753 1.907 0.148 0.031 0
 -40   -27   8     -19   -4    -1    -4    -18  -2.146 -0.689 -40.976 1.920 0.147 0.039 0
 -40   -27   8     -19   -4    -1    -4    -18  -2.212 -0.646 -41.197 1.935 0.146 0.048 0
 -40   -27   8     -19   -4    -1    -4    -18  -2.274 -0.598 -41.435 1.947 0.145 0.057 0
 92    28    21    -11   4     4     5     18   -2.324 -0.554 -41.693 1.957 0.144 0.065 0
 92    28    21    -11   4     4     5     18   -2.361 -0.514 -41.967 1.966 0.143 0.071 0
 16    48    12    17    7     2     1     -9   -2.385 -0.488 -42.263 1.972 0.142 0.076 0
 16    48    12    17    7     2     1     -9   -2.397 -0.471 -42.569 1.978 0.142 0.080 0
 16    48    12    17    7     2     1     -9   -2.391 -0.469 -42.890 1.982 0.142 0.080 0
 16    48    12    17    7     2     1     -9   -2.385 -0.468 -43.214 1.987 0.142 0.083 0
 -2    -18   -22   -10   0     0     3     5    -2.376 -0.473 -43.540 1.993 0.141 0.086 0
 -2    -18   -22   -10   0     0     3     5    -2.366 -0.467 -43.864 2.001 0.141 0.089 0
 -2    -18   -22   -10   0     0     3     5    -2.360 -0.454 -44.186 2.010 0.140 0.092 0
 -2    -18   -22   -10   0     0     3     5    -2.353 -0.447 -44.512 2.017 0.140 0.093 0
 -37   -1    -2    -11   -5    -9    -8    -17  -2.349 -0.441 -44.818 2.026 0.140 0.094 0
 -37   -1    -2    -11   -5    -9    -8    -17  -2.355 -0.465 -45.203 2.034 0.141 0.095 0
 36    1     -10   18    5     1     -1    -6   -2.362 -0.489 -45.487 2.041 0.141 0.095 0
 36    1     -10   18    5     1     -1    -6   -2.363 -0.524 -45.831 2.049 0.143 0.091 0
 36    1     -10   18    5     1     -1    -6   -2.366 -0.541 -46.081 2.056 0.145 0.088 0
 24    12    -8    -2    2     5     4     17   -2.370 -0.555 -46.308 2.065 0.146 0.084 0
 24    12    -8    -2    2     5     4     17   -2.376 -0.571 -46.518 2.073 0.148 0.080 0
 0     -8    -17   10    -3    -1    -2    7    -2.392 -0.586 -46.710 2.081 0.148 0.080 0
 0     -8    -17   10    -3    -1    -2    7    -2.409 -0.601 -46.882 2.089 0.149 0.079 0
 0     -8    -17   10    -3    -1    -2    7    -2.428 -0.612 -47.031 2.100 0.150 0.079 0
 0     -8    -17   10    -3    -1    -2    7    -2.457 -0.617 -47.170 2.113 0.151 0.082 0
 4     -5    36    33    3     -1    -2    0    -2.477 -0.620 -47.306 2.127 0.152 0.083 0
 4     -5    36    33    3     -1    -2    0    -2.491 -0.616 -47.444 2.141 0.153 0.084 0
 4     -5    36    33    3     -1    -2    0    -2.503 -0.620 -47.606 2.151 0.153 0.085 0
 -18   53    9     -11   -7    -6    -3    -4   -2.506 -0.628 -47.794 2.159 0.153 0.084 0
 -18   53    9     -11   -7    -6    -3    -4   -2.503 -0.643 -48.014 2.162 0.155 0.082 0
 6     -6    20    5     -2    -2    3     10   -2.499 -0.652 -48.251 2.164 0.156 0.078 0
 6     -6    20    5     -2    -2    3     10   -2.499 -0.658 -48.508 2.163 0.157 0.074 0
 6     -6    20    5     -2    -2    3     10   -2.500 -0.668 -48.771 2.162 0.159 0.070 0
 6     -6    20    5     -2    -2    3     10   -2.502 -0.682 -49.032 2.160 0.161 0.066 0
 1     34    -1    -14   0     -1    -3    0    -2.512 -0.707 -49.285 2.158 0.161 0.063 0
 1     34    -1    -14   0     -1    -3    0    -2.529 -0.745 -49.515 2.160 0.162 0.063 0
 -42   -14   -44   -15   -2    1     1     -7   -2.537 -0.777 -49.716 2.165 0.163 0.061 0
 -42   -14   -44   -15   -2    1     1     -7   -2.529 -0.800 -49.898 2.174 0.165 0.055 0
 -42   -14   -44   -15   -2    1     1     -7   -2.536 -0.797 -50.054 2.187 0.166 0.053 0
 -42   -14   -44   -15   -2    1     1     -7   -2.530 -0.785 -50.207 2.200 0.168 0.048 0
 -6    17    5     -23   -4    1     -3    -4   -2.532 -0.770 -50.353 2.213 0.169 0.044 0
 -6    17    5     -23   -4    1     -3    -4   -2.537 -0.760 -50.517 2.223 0.171 0.038 0
 -6    17    5     -23   -4    1     -3    -4   -2.548 -0.754 -50.692 2.231 0.173 0.032 0
 53    32    56    29    -3    -4    -3    1    -2.564 -0.752 -50.881 2.236 0.175 0.026 0
 53    32    56    29    -3    -4    -3    1    -2.604 -0.758 -51.088 2.236 0.177 0.023 0
 -8    -52   -9    -36   -6    -2    -2    -13  -2.658 -0.779 -51.286 2.237 0.177 0.024 0
 -8    -52   -9    -36   -6    -2    -2    -13  -2.718 -0.809 -51.487 2.239 0.178 0.025 0
 -8    -52   -9    -36   -6    -2    -2    -13  -2.792 -0.841 -51.662 2.245 0.179 0.031 0
 -8    -52   -9    -36   -6    -2    -2    -13  -2.995 -0.895 -52.185 2.264 0.178 0.049 0
 59    5     -8    -3    -3    -4    -1    9    -3.028 -0.899 -52.276 2.265 0.178 0.053 0
 59    5     -8    -3    -3    -4    -1    9    -3.075 -0.906 -52.467 2.265 0.177 0.055 0
 59    5     -8    -3    -3    -4    -1    9    -3.124 -0.917 -52.650 2.262 0.177 0.056 0
 59    5     -8    -3    -3    -4    -1    9    -3.173 -0.943 -52.834 2.256 0.178 0.056 0
 14    -10   -14   -9    -2    -2    -3    -5   -3.239 -0.975 -52.992 2.251 0.178 0.059 0
 14    -10   -14   -9    -2    -2    -3    -5   -3.313 -1.014 -53.116 2.247 0.178 0.062 0
 14    -10   -14   -9    -2    -2    -3    -5   -3.411 -1.042 -53.207 2.246 0.176 0.072 0
 14    -10   -14   -9    -2    -2    -3    -5   -3.518 -1.057 -53.262 2.247 0.174 0.085 0
 -1    13    55    -19   -1    0     0     16   -3.697 -1.024 -53.261 2.260 0.169 0.109 0
 -1    13    55    -19   -1    0     0     16   -3.714 -1.012 -53.251 2.263 0.168 0.111 0
 15    -8    44    -31   2     5     6     34   -3.783 -0.969 -53.218 2.272 0.166 0.120 0
 15    -8    44    -31   2     5     6     34   -3.826 -0.923 -53.173 2.281 0.166 0.124 0
 15    -8    44    -31   2     5     6     34   -3.848 -0.886 -53.126 2.289 0.165 0.126 0
 -65   -17   -24   -2    3     2     2     -3   -3.860 -0.861 -53.078 2.296 0.165 0.128 0
 -65   -17   -24   -2    3     2     2     -3   -3.846 -0.836 -53.046 2.302 0.164 0.127 0
 4     34    2     -2    -10   -10   -6    2    -3.818 -0.808 -53.025 2.306 0.163 0.128 0
 4     34    2     -2    -10   -10   -6    2    -3.766 -0.767 -53.026 2.308 0.162 0.126 0
 4     34    2     -2    -10   -10   -6    2    -3.686 -0.719 -53.067 2.305 0.160 0.125 0
 4     34    2     -2    -10   -10   -6    2    -3.631 -0.698 -53.108 2.300 0.158 0.124 0
 -15   13    2     5     -3    -4    -5    -8   -3.525 -0.686 -53.189 2.289 0.157 0.120 0
 -15   13    2     5     -3    -4    -5    -8   -3.432 -0.698 -53.239 2.281 0.157 0.113 0
 -15   13    2     5     -3    -4    -5    -8   -3.330 -0.717 -53.269 2.274 0.158 0.104 0
 -8    -9    -8    13    5     3     1     -8   -3.227 -0.741 -53.271 2.268 0.160 0.096 0
 -8    -9    -8    13    5     3     1     -8   -3.117 -0.762 -53.237 2.263 0.161 0.088 0
 4     9     -6    34    9     2     1     12   -3.010 -0.778 -53.155 2.262 0.160 0.084 0
 4     9     -6    34    9     2     1     12   -2.896 -0.773 -53.017 2.263 0.159 0.081 0
 4     9     -6    34    9     2     1     12   -2.782 -0.751 -52.844 2.267 0.157 0.080 0
 4     9     -6    34    9     2     1     12   -2.668 -0.695 -52.623 2.273 0.156 0.079 0
 -14   -8    0     0     -4    -4    -1    -10  -2.549 -0.627 -52.369 2.281 0.156 0.076 0
 -14   -8    0     0     -4    -4    -1    -10  -2.434 -0.549 -52.089 2.290 0.156 0.074 0
 25    8     -2    11    2     2     2     -3   -2.327 -0.478 -51.798 2.296 0.155 0.073 0
 25    8     -2    11    2     2     2     -3   -2.220 -0.424 -51.503 2.299 0.155 0.072 0
 25    8     -2    11    2     2     2     -3   -2.118 -0.390 -51.214 2.298 0.155 0.072 0
 25    8     -2    11    2     2     2     -3   -2.022 -0.366 -50.933 2.295 0.153 0.073 0
 28    -7    -8    -10   -1    1     -2    0    -1.930 -0.340 -50.661 2.290 0.152 0.077 0
 28    -7    -8    -10   -1    1     -2    0    -1.836 -0.326 -50.402 2.281 0.150 0.080 0
 -16   7     5     -21   -6    -3    -3    -8   -1.735 -0.311 -50.143 2.271 0.148 0.082 0
 15    -3    -3    2     0     -1    -1    3    -1.641 -0.316 -49.903 2.256 0.147 0.084 0
 15    -3    -3    2     0     -1    -1    3    -1.541 -0.335 -49.659 2.239 0.147 0.084 0
 15    -3    -3    2     0     -1    -1    3    -1.438 -0.368 -49.402 2.221 0.147 0.084 0
 -17   -9    -23   7     2     0     1     -2   -1.331 -0.396 -49.120 2.203 0.146 0.084 0
 -17   -9    -23   7     2     0     1     -2   -1.222 -0.421 -48.815 2.185 0.145 0.086 0
 -17   -9    -23   7     2     0     1     -2   -1.125 -0.438 -48.466 2.168 0.142 0.091 0
 -12   -8    -15   12    0     -2    -3    -3   -1.023 -0.450 -48.077 2.154 0.139 0.096 0
 -12   -8    -15   12    0     -2    -3    -3   -0.925 -0.459 -47.640 2.143 0.136 0.101 0
 -7    36    3     -5    -3    -2    -3    -7   -0.850 -0.458 -47.151 2.137 0.133 0.110 0
 -7    36    3     -5    -3    -2    -3    -7   -0.761 -0.451 -46.638 2.131 0.131 0.115 0
 -7    36    3     -5    -3    -2    -3    -7   -0.680 -0.427 -46.102 2.128 0.129 0.121 0
 -7    36    3     -5    -3    -2    -3    -7   -0.599 -0.390 -45.557 2.124 0.127 0.126 0
 -11   10    -8    -7    -3    -2    -2    -4   -0.412 -0.347 -44.387 2.103 0.122 0.133 0
 -25   -13   4     -1    -2    -1    -1    -7   -0.327 -0.361 -43.908 2.086 0.120 0.134 0
 19    4     12    0     0     3     0     7    -0.246 -0.390 -43.448 2.066 0.118 0.134 0
 19    4     12    0     0     3     0     7    -0.164 -0.446 -43.012 2.040 0.116 0.134 0
 -4    -3    0     -2    -3    -8    -3    -5   -0.091 -0.517 -42.587 2.011 0.114 0.134 0
 -4    -3    0     -2    -3    -8    -3    -5   -0.017 -0.599 -42.157 1.982 0.112 0.133 0
 -4    -3    0     -2    -3    -8    -3    -5   0.042 -0.673 -41.714 1.953 0.110 0.133 0
 -4    -3    0     -2    -3    -8    -3    -5   0.103 -0.749 -41.250 1.924 0.108 0.133 0
 2     -12   -22   11    4     4     0     -3   0.150 -0.815 -40.748 1.896 0.105 0.136 0
 2     -12   -22   11    4     4     0     -3   0.196 -0.888 -40.211 1.869 0.102 0.139 0
 1     -2    -7    -5    -5    -4    -1    -3   0.220 -0.962 -39.636 1.844 0.098 0.147 0
 1     -2    -7    -5    -5    -4    -1    -3   0.246 -1.021 -39.010 1.823 0.094 0.153 0
 1     -2    -7    -5    -5    -4    -1    -3   0.268 -1.062 -38.344 1.806 0.091 0.160 0
 -4    0     2     -20   4     6     1     1    0.294 -1.080 -37.646 1.792 0.088 0.163 0
 -4    0     2     -20   4     6     1     1    0.315 -1.081 -36.923 1.781 0.085 0.169 0
 -4    0     2     -20   4     6     1     1    0.332 -1.068 -36.198 1.770 0.081 0.176 0
 -19   -32   -11   1     5     1     0     -8   0.345 -1.049 -35.481 1.759 0.076 0.182 0
 13    10    1     -2    -6    1     1     1    0.362 -1.025 -34.784 1.747 0.073 0.186 0
 13    10    1     -2    -6    1     1     1    0.385 -1.007 -34.120 1.732 0.071 0.184 0
 -8    -5    -2    -5    -5    -4    -4    -4   0.395 -1.001 -33.500 1.714 0.068 0.183 0
 -8    -5    -2    -5    -5    -4    -4    -4   0.397 -1.019 -32.933 1.689 0.067 0.180 0
 -8    -5    -2    -5    -5    -4    -4    -4   0.391 -1.057 -32.410 1.661 0.065 0.175 0
 -8    -5    -2    -5    -5    -4    -4    -4   0.401 -1.110 -31.926 1.628 0.065 0.164 0
 5     1     0     1     -2    -14   -1    -2   0.396 -1.161 -31.475 1.591 0.064 0.155 0
 5     1     0     1     -2    -14   -1    -2   0.400 -1.210 -31.029 1.555 0.064 0.143 0
 -9    -4    -11   6     7     7     4     -1   0.390 -1.239 -30.574 1.521 0.063 0.133 0
 -9    -4    -11   6     7     7     4     -1   0.384 -1.249 -30.093 1.490 0.062 0.121 0
 -9    -4    -11   6     7     7     4     -1   0.369 -1.243 -29.572 1.464 0.061 0.109 0
 1     0     2     2     -2    -2    -3    2    0.346 -1.237 -29.012 1.442 0.061 0.096 0
 1     0     2     2     -2    -2    -3    2    0.313 -1.226 -28.411 1.424 0.061 0.083 0
 1     0     2     2     -2    -2    -3    2    0.267 -1.207 -27.774 1.411 0.061 0.072 0
 -3    3     4     -9    -2    2     -5    -2   0.193 -1.174 -26.936 1.399 0.061 0.059 0
 1     -1    1     4     2     -2    -2    -1   0.136 -1.151 -26.435 1.391 0.060 0.055 0
 1     -1    1     4     2     -2    -2    -1   0.049 -1.113 -25.757 1.383 0.057 0.053 0
 0     -3    -3    -4    -3    14    1     2    -0.055 -1.077 -25.115 1.371 0.054 0.053 0
 0     -3    -3    -4    -3    14    1     2    -0.167 -1.037 -24.484 1.360 0.051 0.054 0
 0     -3    -3    -4    -3    14    1     2    -0.280 -1.010 -23.906 1.344 0.049 0.055 0
 0     -3    -3    -4    -3    14    1     2    -0.402 -0.987 -23.367 1.325 0.047 0.058 0
 -3    -2    -2    3     -6    -11   -4    -2   -0.519 -0.978 -22.885 1.302 0.045 0.060 0
 -3    -2    -2    3     -6    -11   -4    -2   -0.641 -0.978 -22.324 1.270 0.043 0.061 0
 -2    -2    1     -2    -3    -6    3     -1   -0.750 -0.992 -21.819 1.235 0.040 0.064 0
 -2    -2    1     -2    -3    -6    3     -1   -0.804 -1.009 -21.538 1.212 0.038 0.065 0
 -2    -2    1     -2    -3    -6    3     -1   -0.862 -1.032 -21.160 1.184 0.036 0.064 0
 0     -2    0     3     9     6     0     1    -0.931 -1.066 -20.694 1.149 0.032 0.066 0
 0     -2    0     3     9     6     0     1    -0.979 -1.088 -20.416 1.127 0.030 0.069 0
 -2    -2    -1    -3    -9    -5    -23   -1   -1.031 -1.099 -20.014 1.103 0.027 0.071 0
 -2    -2    -1    -3    -9    -5    -23   -1   -1.099 -1.087 -19.487 1.077 0.024 0.076 0
 -2    -5    -3    -2    -2    -9    -3    -1   -1.134 -1.065 -19.150 1.064 0.022 0.077 0
 -2    -5    -3    -2    -2    -9    -3    -1   -1.175 -1.023 -18.678 1.048 0.020 0.081 0
 -2    -1    2     1     2     16    4     0    -1.221 -0.955 -18.057 1.033 0.016 0.088 0
 -2    -1    2     1     2     16    4     0    -1.242 -0.912 -17.673 1.024 0.013 0.092 0
 -2    -1    2     1     2     16    4     0    -1.251 -0.842 -17.014 1.013 0.009 0.097 0
 -2    -1    2     1     2     16    4     0    -1.238 -0.792 -16.486 1.005 0.007 0.099 0
