EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8  ForceX ForceY ForceZ tauX tawY tayZ Angle_deg TimeStep_ms
 30    -32   11    23    -3    -5    -4    -11  -1.066 -0.474 -43.746 1.929 0.118 0.127 0
 -37   -43   -25   -12   5     4     -2    -4   -1.031 -0.525 -44.082 1.933 0.120 0.124 0
 -37   -43   -25   -12   5     4     -2    -4   -0.999 -0.553 -44.401 1.941 0.122 0.121 0
 -37   -43   -25   -12   5     4     -2    -4   -0.964 -0.558 -44.707 1.950 0.124 0.117 0
 57    40    11    -9    -3    1     3     5    -0.942 -0.545 -45.005 1.959 0.126 0.113 0
 57    40    11    -9    -3    1     3     5    -0.921 -0.534 -45.280 1.969 0.128 0.108 0
 8     0     60    5     2     1     4     3    -0.919 -0.538 -45.546 1.979 0.130 0.105 0
 8     0     60    5     2     1     4     3    -0.941 -0.557 -45.788 1.992 0.131 0.108 0
 8     0     60    5     2     1     4     3    -0.968 -0.561 -46.010 2.007 0.133 0.111 0
 8     0     60    5     2     1     4     3    -0.996 -0.543 -46.210 2.026 0.134 0.116 0
 9     21    -28   0     1     0     1     15   -1.016 -0.501 -46.412 2.045 0.135 0.120 0
 9     21    -28   0     1     0     1     15   -1.036 -0.454 -46.626 2.063 0.135 0.126 0
 9     21    -28   0     1     0     1     15   -1.039 -0.414 -46.852 2.079 0.134 0.132 0
 -21   31    -20   27    -5    -11   -11   -32  -1.028 -0.390 -47.096 2.093 0.134 0.137 0
 -21   31    -20   27    -5    -11   -11   -32  -1.012 -0.380 -47.444 2.104 0.133 0.144 0
 -21   31    -20   27    -5    -11   -11   -32  -0.992 -0.371 -47.663 2.110 0.133 0.147 0
 -5    -53   -69   -1    -3    -2    1     0    -0.968 -0.366 -47.976 2.114 0.134 0.151 0
 -5    -53   -69   -1    -3    -2    1     0    -0.950 -0.370 -48.304 2.116 0.133 0.156 0
 -5    -53   -69   -1    -3    -2    1     0    -0.935 -0.387 -48.637 2.116 0.133 0.162 0
 -3    10    -24   -5    -1    1     2     19   -0.933 -0.421 -48.971 2.115 0.132 0.169 0
 -3    10    -24   -5    -1    1     2     19   -0.941 -0.452 -49.289 2.116 0.130 0.177 0
 47    31    71    25    -6    -5    -3    -9   -0.956 -0.466 -49.594 2.117 0.129 0.185 0
 47    31    71    25    -6    -5    -3    -9   -0.972 -0.463 -49.860 2.119 0.129 0.191 0
 47    31    71    25    -6    -5    -3    -9   -0.993 -0.452 -50.092 2.124 0.128 0.196 0
 47    31    71    25    -6    -5    -3    -9   -1.013 -0.448 -50.281 2.133 0.129 0.200 0
 12    -8    -9    19    3     -1    -3    -3   -1.036 -0.445 -50.424 2.146 0.130 0.204 0
 12    -8    -9    19    3     -1    -3    -3   -1.056 -0.458 -50.536 2.162 0.131 0.206 0
 -44   -5    -47   -4    -8    -5    -8    -15  -1.066 -0.465 -50.631 2.179 0.134 0.206 0
 24    37    43    -4    4     4     7     22   -1.073 -0.457 -50.732 2.193 0.135 0.207 0
 24    37    43    -4    4     4     7     22   -1.078 -0.442 -50.830 2.209 0.135 0.209 0
 24    37    43    -4    4     4     7     22   -1.080 -0.431 -50.944 2.223 0.135 0.212 0
 -2    -35   -4    14    5     -2    -2    -11  -1.080 -0.434 -51.087 2.236 0.136 0.215 0
 -2    -35   -4    14    5     -2    -2    -11  -1.079 -0.438 -51.252 2.249 0.137 0.218 0
 -2    -35   -4    14    5     -2    -2    -11  -1.066 -0.447 -51.453 2.262 0.139 0.220 0
 -5    56    9     31    7     3     1     7    -1.045 -0.443 -51.687 2.274 0.140 0.220 0
 -5    56    9     31    7     3     1     7    -1.009 -0.439 -51.971 2.281 0.142 0.218 0
 -26   27    68    -43   -14   -7    -3    -1   -0.971 -0.445 -52.300 2.282 0.143 0.216 0
 -26   27    68    -43   -14   -7    -3    -1   -0.934 -0.470 -52.662 2.276 0.144 0.212 0
 -26   27    68    -43   -14   -7    -3    -1   -0.884 -0.515 -53.034 2.268 0.146 0.202 0
 -26   27    68    -43   -14   -7    -3    -1   -0.850 -0.574 -53.472 2.258 0.149 0.193 0
 -13   -16   38    9     4     -1    -3    -3   -0.831 -0.607 -53.710 2.253 0.152 0.185 0
 -13   -16   38    9     4     -1    -3    -3   -0.835 -0.639 -53.978 2.248 0.154 0.179 0
 59    55    20    25    4     0     0     8    -0.856 -0.663 -54.184 2.248 0.157 0.175 0
 -42   -46   -69   1     -5    -3    -6    -28  -0.893 -0.660 -54.314 2.253 0.159 0.174 0
 -42   -46   -69   1     -5    -3    -6    -28  -0.944 -0.645 -54.370 2.264 0.160 0.176 0
 -42   -46   -69   1     -5    -3    -6    -28  -0.993 -0.605 -54.351 2.283 0.161 0.180 0
 13    -23   -60   -18   0     2     -4    -17  -1.040 -0.540 -54.277 2.307 0.162 0.185 0
 13    -23   -60   -18   0     2     -4    -17  -1.067 -0.441 -54.169 2.335 0.162 0.188 0
 13    -23   -60   -18   0     2     -4    -17  -1.091 -0.322 -54.057 2.363 0.162 0.192 0
 -25   -19   32    42    4     -5    -3    15   -1.091 -0.200 -53.972 2.389 0.163 0.193 0
 -25   -19   32    42    4     -5    -3    15   -1.079 -0.095 -53.941 2.408 0.163 0.191 0
 10    16    36    -2    -2    1     4     21   -1.057 -0.025 -53.982 2.418 0.165 0.186 0
 10    16    36    -2    -2    1     4     21   -1.048 -0.001 -54.106 2.418 0.165 0.185 0
 10    16    36    -2    -2    1     4     21   -1.041 -0.019 -54.308 2.407 0.165 0.182 0
 10    16    36    -2    -2    1     4     21   -1.065 -0.106 -54.715 2.377 0.167 0.180 0
 70    47    11    -21   -4    -1    4     19   -1.095 -0.197 -55.010 2.353 0.168 0.180 0
 -87   -49   5     0     2     -3    -9    -29  -1.138 -0.277 -55.227 2.335 0.168 0.185 0
 -87   -49   5     0     2     -3    -9    -29  -1.174 -0.391 -55.484 2.314 0.170 0.187 0
 -87   -49   5     0     2     -3    -9    -29  -1.210 -0.487 -55.679 2.299 0.169 0.192 0
 -87   -49   5     0     2     -3    -9    -29  -1.224 -0.561 -55.805 2.291 0.169 0.195 0
 -41   -54   -93   -10   2     5     3     -16  -1.218 -0.596 -55.850 2.290 0.168 0.197 0
 -50   5     3     4     -8    -6    -6    -15  -1.192 -0.591 -55.798 2.300 0.167 0.197 0
 -50   5     3     4     -8    -6    -6    -15  -1.158 -0.554 -55.670 2.320 0.167 0.198 0
 -50   5     3     4     -8    -6    -6    -15  -1.120 -0.480 -55.482 2.348 0.166 0.200 0
 -26   -1    7     -27   -6    1     1     -9   -1.072 -0.376 -55.275 2.377 0.166 0.202 0
 -26   -1    7     -27   -6    1     1     -9   -1.041 -0.260 -55.088 2.403 0.163 0.207 0
 46    16    -1    -4    3     1     2     14   -1.027 -0.145 -54.935 2.423 0.160 0.215 0
 46    16    -1    -4    3     1     2     14   -1.015 -0.061 -54.843 2.435 0.157 0.222 0
 46    16    -1    -4    3     1     2     14   -1.022 -0.013 -54.811 2.437 0.155 0.229 0
 46    16    -1    -4    3     1     2     14   -1.033 -0.010 -54.838 2.431 0.154 0.234 0
 -25   5     25    -5    -2    -3    -2    3    -1.043 -0.050 -54.907 2.418 0.154 0.237 0
 -42   -29   -50   11    2     -1    -3    -19  -1.042 -0.135 -55.005 2.401 0.155 0.238 0
 -42   -29   -50   11    2     -1    -3    -19  -1.009 -0.284 -55.127 2.379 0.156 0.235 0
 -42   -29   -50   11    2     -1    -3    -19  -0.968 -0.383 -55.191 2.366 0.157 0.231 0
 -42   -29   -50   11    2     -1    -3    -19  -0.899 -0.499 -55.253 2.351 0.157 0.226 0
 4     -7    13    3     0     2     -1    6    -0.773 -0.586 -55.271 2.340 0.157 0.219 0
 17    45    44    34    3     -1    2     18   -0.665 -0.604 -55.229 2.336 0.155 0.217 0
 17    45    44    34    3     -1    2     18   -0.554 -0.575 -55.132 2.339 0.153 0.217 0
 17    45    44    34    3     -1    2     18   -0.465 -0.517 -54.992 2.344 0.151 0.221 0
 -53   -7    -27   10    5     1     1     10   -0.382 -0.448 -54.802 2.353 0.150 0.223 0
 -53   -7    -27   10    5     1     1     10   -0.325 -0.378 -54.577 2.365 0.148 0.228 0
 12    -15   -32   -25   1     3     7     9    -0.283 -0.314 -54.329 2.378 0.147 0.236 0
 12    -15   -32   -25   1     3     7     9    -0.249 -0.240 -54.067 2.392 0.146 0.242 0
 12    -15   -32   -25   1     3     7     9    -0.216 -0.168 -53.813 2.404 0.145 0.248 0
 12    -15   -32   -25   1     3     7     9    -0.177 -0.108 -53.591 2.408 0.144 0.250 0
 2     21    46    -5    -9    -5    -5    -10  -0.138 -0.069 -53.394 2.407 0.144 0.250 0
 33    52    -4    -1    1     0     3     28   -0.090 -0.078 -53.239 2.396 0.146 0.244 0
 33    52    -4    -1    1     0     3     28   -0.025 -0.123 -53.104 2.380 0.149 0.232 0
 33    52    -4    -1    1     0     3     28   0.031 -0.191 -52.979 2.361 0.153 0.221 0
 33    52    -4    -1    1     0     3     28   0.088 -0.262 -52.854 2.342 0.156 0.209 0
 -64   -44   -45   -11   -8    -7    -12   -38  0.143 -0.305 -52.706 2.324 0.159 0.199 0
 -27   0     8     -24   -3    -2    -3    -2   0.178 -0.329 -52.529 2.311 0.159 0.196 0
 -27   0     8     -24   -3    -2    -3    -2   0.220 -0.326 -52.319 2.303 0.159 0.193 0
 -27   0     8     -24   -3    -2    -3    -2   0.231 -0.306 -52.139 2.298 0.157 0.197 0
 36    -4    4     16    4     2     1     2    0.240 -0.254 -51.797 2.294 0.153 0.206 0
 36    -4    4     16    4     2     1     2    0.251 -0.208 -51.487 2.293 0.151 0.210 0
 29    -9    -6    -9    -1    1     5     11   0.253 -0.159 -51.148 2.294 0.150 0.215 0
 29    -9    -6    -9    -1    1     5     11   0.262 -0.128 -50.796 2.294 0.149 0.217 0
 29    -9    -6    -9    -1    1     5     11   0.272 -0.121 -50.437 2.293 0.149 0.218 0
 29    -9    -6    -9    -1    1     5     11   0.283 -0.136 -50.085 2.287 0.149 0.219 0
 6     2     13    -14   -4    0     0     -6   0.294 -0.172 -49.745 2.278 0.147 0.221 0
 13    -9    4     1     -1    -1    -1    0    0.299 -0.217 -49.426 2.265 0.144 0.225 0
 13    -9    4     1     -1    -1    -1    0    0.305 -0.270 -49.130 2.246 0.142 0.227 0
 13    -9    4     1     -1    -1    -1    0    0.301 -0.311 -48.837 2.225 0.140 0.229 0
 13    -9    4     1     -1    -1    -1    0    0.283 -0.359 -48.552 2.200 0.138 0.232 0
 11    1     8     4     -1    -4    0     -2   0.271 -0.417 -48.253 2.174 0.138 0.230 0
 5     8     -1    1     -1    -2    -3    0    0.249 -0.494 -47.942 2.146 0.139 0.230 0
 5     8     -1    1     -1    -2    -3    0    0.220 -0.571 -47.588 2.119 0.138 0.231 0
 5     8     -1    1     -1    -2    -3    0    0.190 -0.639 -47.188 2.094 0.137 0.233 0
 -29   -38   10    0     -3    -4    -4    -9   0.166 -0.682 -46.736 2.073 0.135 0.236 0
 -29   -38   10    0     -3    -4    -4    -9   0.142 -0.697 -46.226 2.056 0.132 0.240 0
 24    -67   -20   -16   -2    2     -4    -10  0.121 -0.703 -45.660 2.044 0.129 0.246 0
 24    -67   -20   -16   -2    2     -4    -10  0.091 -0.690 -44.737 2.034 0.124 0.255 0
 24    -67   -20   -16   -2    2     -4    -10  0.083 -0.682 -44.416 2.032 0.123 0.257 0
 24    -67   -20   -16   -2    2     -4    -10  0.069 -0.661 -43.762 2.030 0.121 0.260 0
 64    38    7     5     3     2     3     18   0.065 -0.638 -43.125 2.027 0.120 0.260 0
 -8    7     -11   -3    -2    1     -1    -3   0.056 -0.622 -42.378 2.019 0.118 0.261 0
 -8    7     -11   -3    -2    1     -1    -3   0.054 -0.628 -41.844 2.004 0.116 0.260 0
 -8    7     -11   -3    -2    1     -1    -3   0.050 -0.657 -41.368 1.982 0.113 0.257 0
 -8    7     -11   -3    -2    1     -1    -3   0.039 -0.713 -40.946 1.953 0.111 0.253 0
 -4    4     3     -1    -1    -2    1     0    0.023 -0.793 -40.574 1.916 0.109 0.245 0
 -4    4     3     -1    -1    -2    1     0    0.003 -0.890 -40.213 1.877 0.110 0.232 0
 -4    4     3     -1    -1    -2    1     0    -0.028 -0.992 -39.855 1.837 0.111 0.218 0
 -4    4     3     -1    -1    -2    1     0    -0.072 -1.086 -39.463 1.799 0.111 0.204 0
 -6    3     -2    -4    -4    4     -4    -1   -0.131 -1.158 -39.024 1.766 0.111 0.194 0
 -7    -6    5     9     6     -3    0     -2   -0.189 -1.210 -38.535 1.736 0.111 0.184 0
 -7    -6    5     9     6     -3    0     -2   -0.264 -1.233 -37.983 1.711 0.108 0.177 0
 -7    -6    5     9     6     -3    0     -2   -0.333 -1.228 -37.363 1.691 0.107 0.170 0
 -7    -6    5     9     6     -3    0     -2   -0.417 -1.196 -36.675 1.677 0.104 0.166 0
 19    13    6     3     5     10    4     2    -0.497 -1.147 -35.942 1.666 0.101 0.161 0
 19    13    6     3     5     10    4     2    -0.584 -1.090 -35.172 1.656 0.099 0.156 0
 -17   -9    -4    -3    -8    3     -3    -6   -0.684 -1.022 -34.381 1.648 0.096 0.154 0
 -17   -9    -4    -3    -8    3     -3    -6   -0.772 -0.956 -33.590 1.638 0.095 0.150 0
 -17   -9    -4    -3    -8    3     -3    -6   -0.871 -0.890 -32.813 1.625 0.092 0.149 0
 -17   -9    -4    -3    -8    3     -3    -6   -0.966 -0.826 -32.059 1.609 0.087 0.152 0
 -15   -5    -4    -3    -1    -6    0     -1   -1.053 -0.778 -31.354 1.586 0.082 0.156 0
 -15   -5    -4    -3    -1    -6    0     -1   -1.130 -0.731 -30.678 1.561 0.077 0.159 0
 -15   -5    -4    -3    -1    -6    0     -1   -1.189 -0.704 -30.030 1.532 0.073 0.159 0
 9     6     9     0     -2    -3    2     0    -1.222 -0.703 -29.426 1.500 0.071 0.154 0
 9     6     9     0     -2    -3    2     0    -1.254 -0.721 -28.831 1.468 0.069 0.150 0
 9     6     9     0     -2    -3    2     0    -1.261 -0.752 -28.249 1.436 0.067 0.144 0
 -5    -2    -3    -1    -6    -9    -7    -2   -1.256 -0.789 -27.672 1.404 0.064 0.139 0
 -5    -2    -3    -1    -6    -9    -7    -2   -1.254 -0.821 -27.097 1.374 0.060 0.140 0
 -5    -2    -3    -1    -6    -9    -7    -2   -1.246 -0.823 -26.511 1.349 0.055 0.140 0
 0     -1    0     0     -5    7     1     -2   -1.235 -0.787 -25.914 1.328 0.051 0.141 0
 0     -1    0     0     -5    7     1     -2   -1.230 -0.719 -25.300 1.313 0.047 0.142 0
 -1    0     -3    -5    -8    -4    -4    -4   -1.235 -0.642 -24.703 1.298 0.044 0.144 0
 -1    0     -3    -5    -8    -4    -4    -4   -1.240 -0.554 -24.093 1.286 0.041 0.146 0
 -1    0     -3    -5    -8    -4    -4    -4   -1.230 -0.453 -23.482 1.277 0.039 0.143 0
 -1    0     -3    -5    -8    -4    -4    -4   -1.236 -0.360 -22.875 1.269 0.037 0.144 0
 0     -2    -3    -4    -7    -15   1     1    -1.238 -0.295 -22.290 1.258 0.034 0.147 0
 0     -2    -3    -4    -7    -15   1     1    -1.221 -0.245 -21.721 1.247 0.031 0.147 0
 0     -2    -3    -4    -7    -15   1     1    -1.201 -0.218 -21.174 1.235 0.028 0.148 0
 4     2     0     -2    -1    -2    -7    -3   -1.172 -0.213 -20.655 1.220 0.025 0.148 0
 4     2     0     -2    -1    -2    -7    -3   -1.132 -0.226 -20.170 1.202 0.024 0.146 0
 4     2     0     -2    -1    -2    -7    -3   -1.084 -0.243 -19.722 1.181 0.023 0.140 0
 4     2     0     -2    -1    -2    -7    -3   -1.047 -0.239 -19.298 1.160 0.022 0.135 0
 -6    -3    -1    0     -5    6     -1    -4   -1.005 -0.224 -18.897 1.139 0.022 0.127 0
 -6    -3    -1    0     -5    6     -1    -4   -0.978 -0.186 -18.515 1.117 0.021 0.120 0
 -4    -1    -5    -5    -2    -4    -14   0    -0.972 -0.137 -18.150 1.095 0.019 0.115 0
 -4    -1    -5    -5    -2    -4    -14   0    -0.979 -0.079 -17.780 1.075 0.018 0.110 0
 -6    -2    1     1     0     1     9     -1   -1.014 -0.028 -17.408 1.055 0.016 0.108 0
 -6    -2    1     1     0     1     9     -1   -1.052 0.017 -17.003 1.039 0.016 0.105 0
 -6    -2    1     1     0     1     9     -1   -1.117 0.043 -16.585 1.024 0.014 0.107 0
 -6    -2    1     1     0     1     9     -1   -1.169 0.063 -16.136 1.012 0.014 0.105 0
 2     1     1     7     7     12    -4    -3   -1.235 0.068 -15.670 1.001 0.013 0.106 0
 2     1     1     7     7     12    -4    -3   -1.281 0.055 -15.076 0.988 0.014 0.102 0
 2     1     1     7     7     12    -4    -3   -1.306 0.033 -14.602 0.976 0.014 0.099 0
 -2    -1    -3    -5    -8    1     3     -1   -1.311 0.017 -14.132 0.966 0.013 0.094 0
 -2    -1    -3    -5    -8    1     3     -1   -1.309 0.008 -13.680 0.954 0.012 0.092 0
 -3    -1    -2    -1    3     5     8     2    -1.294 -0.003 -13.250 0.941 0.011 0.089 0
 -3    -1    -2    -1    3     5     8     2    -1.264 -0.014 -12.756 0.921 0.010 0.084 0
 -3    -1    -2    -1    3     5     8     2    -1.256 -0.015 -12.388 0.905 0.009 0.084 0
